Age,Weak Foot,Skill Moves,Height,Weight,SlidingTackle,HeadingAccuracy,Dribbling,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,Jumping,Stamina,Strength,Aggression,Interceptions,Positioning,Penalties,Composure,Marking,StandingTackle,shooting_attributes,passing_attribtes,Left,Right,Overall,Value,Potential,Wage
23,3,2,184.16,77,64,60,62,62,50,61,62,61,60,60,64,71,66,64,45,54,52,65,64,54.66666667,58.5,0,1,65,750000,75,3000
36,4,2,169.52,67,63,64,61,62,66,67,67,66,66,70,67,66,50,63,33,65,65,63,63,52.33333333,63.5,0,1,65,60000,65,2000
23,3,2,181.92,77,65,60,54,60,75,69,52,64,62,71,69,69,70,60,34,47,58,59,68,48.83333333,56,1,0,65,600000,70,3000
20,3,3,169.52,59,57,44,65,68,70,67,75,56,86,68,71,56,72,57,58,43,63,48,60,49.83333333,62.75,0,1,65,825000,74,3000
31,4,2,176.24,77,64,47,62,61,69,71,66,61,70,71,72,68,60,64,61,53,60,58,67,50.5,59.75,0,1,65,350000,65,3000
32,4,1,184.16,73,12,13,12,15,46,48,30,58,53,60,30,62,18,16,11,24,55,15,18,17.66666667,26,0,1,65,300000,65,5000
22,3,2,171.76,69,60,55,47,64,62,50,59,68,70,77,76,63,71,65,36,33,55,60,65,37.16666667,54.25,0,1,65,750000,75,1000
31,4,2,176.24,69,22,59,62,64,58,62,65,62,65,73,76,69,65,44,66,66,62,31,31,61.5,58,0,1,65,475000,65,3000
36,3,1,186.4,92,13,11,13,22,32,50,41,56,61,56,30,64,34,17,19,17,65,22,20,14.66666667,25.25,0,1,65,70000,65,1000
19,3,2,186.4,79,69,66,29,43,54,55,60,59,50,57,55,70,60,62,31,44,46,68,72,34.83333333,36.5,0,1,65,825000,77,1000
19,3,2,188.64,84,65,68,56,58,57,69,53,58,45,72,65,75,66,68,41,49,44,64,64,49.5,58.5,0,1,65,900000,78,1000
24,3,3,176.24,76,51,52,66,67,71,68,70,62,66,61,70,63,53,42,64,52,64,53,52,65.16666667,65.75,0,1,65,700000,69,2000
30,4,3,171.76,64,63,56,64,65,75,79,78,63,79,38,66,52,67,52,63,67,63,55,60,62.83333333,66.5,0,1,65,500000,65,2000
26,2,2,174,72,62,55,58,60,74,78,68,59,74,69,69,69,70,60,56,38,52,64,63,46.5,59.5,0,1,65,525000,66,2000
21,3,3,169.52,76,27,47,69,66,83,79,83,48,75,70,69,65,38,20,58,48,49,28,30,57,58.75,0,1,65,850000,74,10000
27,3,2,193.12,93,58,67,36,62,44,33,49,65,32,54,66,90,67,58,24,38,55,61,64,26.66666667,35.75,0,1,65,525000,67,7000
27,3,2,184.16,79,65,57,50,48,60,63,56,55,59,68,70,72,69,60,47,17,71,68,68,19.83333333,44,1,0,65,500000,66,4000
25,3,2,184.16,73,62,64,55,62,66,73,71,54,72,74,78,72,70,63,46,37,55,61,64,43.83333333,59.25,0,1,65,600000,69,1000
26,2,2,171.76,67,70,60,54,61,76,69,66,61,66,63,68,67,62,59,49,38,47,62,66,39.33333333,51,1,0,65,550000,68,4000
31,3,2,193.12,86,61,65,42,58,33,47,32,68,35,30,59,91,76,62,21,68,70,52,63,59.5,48.25,0,1,65,375000,65,2000
27,3,2,188.64,89,32,66,59,64,52,54,40,61,58,73,73,89,71,28,63,65,60,41,27,59,50.25,1,0,65,575000,65,4000
26,3,3,176.24,71,64,62,65,69,61,69,56,54,61,57,63,69,59,60,33,50,50,63,66,48.5,59.5,1,0,65,525000,67,2000
26,3,1,195.36,87,11,15,13,20,44,42,38,64,36,60,33,69,25,24,12,18,32,28,13,14,26,1,0,65,500000,70,8000
22,3,3,171.76,63,51,55,65,65,69,68,72,61,80,62,76,69,47,52,65,44,64,51,58,57,63,0,1,65,800000,73,2000
24,3,1,188.64,79,16,13,16,18,42,43,36,57,40,64,42,73,24,19,13,24,51,23,18,15.33333333,33.75,1,0,65,525000,70,2000
32,3,2,174,77,59,56,58,67,52,46,56,62,66,47,52,67,63,64,60,63,67,61,63,54.83333333,64.25,1,0,65,400000,65,1000
19,3,3,167.28,64,28,34,69,66,83,79,73,67,83,41,52,40,26,23,65,50,66,24,21,48.16666667,54.75,1,0,65,1200000,81,1000
24,2,2,171.76,71,35,54,63,61,87,86,74,62,71,72,69,73,68,42,64,60,55,40,30,50.66666667,52.5,0,1,65,700000,68,7000
27,4,2,186.4,78,26,64,58,63,77,75,64,57,56,67,69,73,54,12,63,66,55,20,28,61.83333333,53,0,1,65,625000,66,2000
21,3,2,181.92,74,55,64,60,68,64,68,62,63,60,62,61,69,64,61,59,54,66,67,62,60.16666667,64.75,0,1,65,950000,77,5000
30,3,2,171.76,71,45,41,68,56,42,74,58,69,71,56,71,52,74,55,62,59,59,64,74,46.16666667,64.75,0,1,65,400000,65,4000
28,2,2,167.28,64,73,57,65,58,61,57,55,62,85,57,70,37,60,61,65,39,58,62,73,36.66666667,55.5,1,0,65,425000,65,3000
24,3,3,181.92,77,64,50,67,70,64,61,65,65,67,75,68,68,51,56,45,44,54,64,60,48.5,62,0,1,65,650000,72,3000
24,3,2,186.4,73,60,71,31,46,69,78,64,58,54,80,63,79,61,63,27,34,64,64,61,32.66666667,39.75,0,1,65,0,71,0
25,3,2,186.4,73,61,68,55,59,50,61,58,63,58,73,76,74,57,61,57,35,59,55,62,46.66666667,59.5,0,1,65,675000,69,2000
19,2,2,176.24,83,62,59,35,48,75,74,61,59,61,69,64,70,63,60,21,30,45,67,66,25.16666667,43.75,0,1,65,900000,78,1000
30,2,1,188.64,83,9,9,9,24,52,47,47,56,35,62,24,72,17,24,12,24,54,23,9,10.66666667,17.5,0,1,65,350000,65,1000
19,2,4,174,68,49,58,71,67,73,76,78,63,72,66,72,62,72,55,55,68,60,32,56,55.83333333,63.25,0,1,65,950000,77,3000
27,2,1,181.92,73,20,28,27,39,63,59,46,60,67,67,44,69,38,24,18,42,39,13,19,26,36,0,1,65,450000,68,1000
19,3,3,184.16,79,60,58,67,66,66,68,58,61,75,65,66,71,66,60,56,47,59,53,61,58.66666667,65.5,0,1,65,925000,77,3000
25,3,3,171.76,68,46,36,71,67,77,77,79,51,80,56,67,59,49,29,56,59,52,43,50,56.16666667,61.25,0,1,65,675000,68,2000
32,3,2,176.24,69,62,60,60,61,71,61,73,63,64,63,76,70,65,61,44,39,61,61,63,51.16666667,59.75,1,0,65,300000,65,3000
28,4,3,174,81,40,33,68,65,80,77,76,61,71,64,71,74,42,41,60,53,63,49,43,65.16666667,56,0,1,65,550000,65,4000
33,3,2,181.92,74,62,57,59,59,56,43,59,61,73,79,67,77,73,64,56,57,68,61,65,54.33333333,60.75,0,1,65,220000,65,3000
25,2,2,176.24,72,69,55,51,59,64,66,64,65,64,60,74,72,68,63,26,37,54,65,65,29,48.5,1,0,65,550000,68,1000
21,3,3,174,68,61,57,66,67,71,75,72,64,73,67,71,65,70,61,61,50,64,58,64,47.33333333,63.5,1,0,65,925000,76,6000
27,3,2,176.24,73,19,70,61,65,71,70,58,56,83,90,75,83,80,31,60,62,60,26,25,56.33333333,44.75,0,1,65,625000,66,2000
24,4,2,176.24,78,37,61,61,62,79,83,82,55,72,82,77,78,67,33,64,68,58,30,40,56.5,52.75,0,1,65,650000,66,3000
29,4,2,188.64,78,61,61,48,61,54,41,52,67,57,70,73,84,77,59,26,47,60,63,63,40,53.5,0,1,65,425000,65,1000
22,3,1,188.64,87,13,16,10,21,40,44,33,63,47,54,31,72,23,12,10,18,37,19,15,14.16666667,20.25,0,1,65,550000,72,1000
25,3,2,184.16,76,61,58,64,60,76,84,72,58,78,78,84,86,82,63,52,41,53,58,63,54.66666667,48.25,0,1,65,550000,67,1000
22,3,2,167.28,68,60,56,55,66,70,70,73,63,80,58,71,53,68,62,50,48,48,62,65,50,59,1,0,65,725000,74,2000
30,3,3,176.24,77,36,58,65,66,69,76,81,54,64,60,70,61,50,41,62,58,55,34,39,61.33333333,60.75,0,1,65,500000,65,2000
23,3,3,176.24,76,20,58,68,63,78,86,70,62,71,84,67,63,41,27,65,58,56,29,24,55.16666667,49.5,0,1,65,775000,72,4000
24,4,3,186.4,86,54,57,66,60,80,88,67,62,57,53,76,75,73,49,60,45,62,53,54,50.5,58,0,1,65,675000,68,1000
30,3,2,181.92,73,54,57,54,64,62,64,71,67,66,63,91,73,54,63,58,48,64,56,59,60.16666667,61.75,0,1,65,500000,65,2000
26,3,2,171.76,69,59,56,64,61,75,81,74,66,72,75,71,61,71,61,41,31,60,63,67,35.66666667,56.5,0,1,65,525000,67,4000
23,3,2,184.16,78,19,70,62,61,62,63,56,64,55,70,60,62,38,22,65,59,51,21,18,55.16666667,51.75,0,1,65,750000,71,3000
26,3,2,174,76,67,56,55,61,70,73,59,63,65,57,61,64,55,66,45,36,50,62,67,34.16666667,50.5,0,1,65,525000,66,6000
30,3,2,167.28,68,56,55,62,61,74,73,77,65,67,76,89,68,61,58,66,60,48,56,59,61.33333333,63.5,1,0,65,400000,65,5000
24,3,2,171.76,72,61,47,61,64,85,86,76,57,76,71,79,61,74,59,54,40,57,60,63,40.5,53.25,0,1,65,625000,71,3000
17,5,3,184.16,74,20,55,70,68,85,88,78,58,67,65,56,60,52,26,55,58,48,46,24,48.16666667,54.75,0,1,65,1100000,82,4000
29,4,2,181.92,76,49,55,62,66,62,68,66,67,72,75,74,76,68,55,64,68,62,43,53,65.33333333,62,0,1,65,525000,65,2000
33,3,2,181.92,78,31,60,62,65,65,70,72,63,68,84,68,73,70,22,62,49,68,28,31,60.83333333,61.25,0,1,65,350000,65,4000
24,3,2,176.24,73,63,49,59,66,71,77,71,60,75,71,81,78,72,66,64,40,58,62,66,51,56.5,0,1,65,725000,71,2000
26,3,3,176.24,74,62,59,73,64,71,69,63,61,65,72,74,71,54,66,44,42,55,64,66,32.83333333,53.25,1,0,65,550000,68,4000
34,3,2,186.4,84,58,60,59,62,51,45,61,63,44,68,52,81,73,66,51,45,68,60,60,48.83333333,57.5,0,1,65,160000,65,1000
27,2,1,176.24,78,17,17,22,15,45,51,38,52,66,58,44,63,34,29,15,21,41,14,18,18.16666667,36.5,0,1,65,450000,68,1000
22,3,2,195.36,83,65,64,31,42,59,56,46,52,31,73,65,82,64,65,34,43,58,61,70,35,33,0,1,65,750000,75,5000
20,3,2,181.92,74,14,69,61,62,69,68,61,60,70,68,63,54,32,13,65,64,49,48,17,57.83333333,48.25,0,1,65,875000,75,5000
25,2,2,176.24,69,62,61,66,60,63,66,51,59,66,61,74,74,65,61,51,56,48,55,69,51.83333333,60.25,0,1,65,600000,70,4000
26,3,2,176.24,69,64,61,57,64,67,71,70,67,75,77,74,59,76,66,33,48,60,58,64,41.16666667,59.5,0,1,65,550000,68,3000
31,4,2,184.16,74,17,66,65,60,77,73,67,64,75,73,65,71,70,13,67,54,63,18,26,59.5,59.75,0,1,65,475000,65,4000
26,3,2,181.92,71,64,58,52,63,72,70,79,57,66,80,72,68,58,65,46,35,58,67,67,34.66666667,54.25,0,1,65,525000,66,3000
25,3,2,186.4,83,39,66,59,62,68,69,50,63,43,80,78,83,61,48,59,62,61,35,42,58.83333333,55.25,0,1,65,650000,66,5000
24,3,3,174,64,65,54,64,65,68,69,61,56,67,60,73,61,54,62,60,43,56,64,66,52,56,1,0,65,600000,70,6000
30,3,2,176.24,68,64,66,57,66,70,68,71,59,64,75,67,81,70,59,73,28,55,65,67,36.66666667,54.5,1,0,65,400000,65,6000
30,3,2,176.24,78,20,67,54,63,63,69,67,64,61,75,72,68,51,31,70,76,56,25,15,57.83333333,56,0,1,65,525000,65,2000
29,3,1,190.88,89,14,18,15,22,38,42,39,61,22,50,32,78,34,28,14,22,39,21,19,17.33333333,21,0,1,65,375000,65,1000
17,3,3,174,69,31,43,68,64,80,77,69,59,70,53,62,47,31,18,61,47,65,26,29,53.5,58.25,0,1,65,1100000,82,3000
23,3,2,174,79,62,58,58,60,72,74,58,58,67,75,81,73,63,61,51,50,54,61,63,38.16666667,56.75,0,1,65,575000,69,3000
28,3,3,181.92,77,38,62,65,64,69,68,60,64,60,63,62,69,32,38,63,68,57,31,33,54,56,0,1,65,550000,65,2000
27,3,2,169.52,66,59,50,59,69,78,68,78,61,78,49,81,62,67,67,65,36,70,65,55,47.16666667,58,0,1,65,550000,68,1000
21,4,2,186.4,79,70,55,56,58,68,71,58,61,60,66,70,77,62,61,39,34,60,61,72,39.33333333,54.25,0,1,65,1100000,79,4000
21,3,3,181.92,78,22,65,69,71,78,74,73,61,65,77,54,67,52,24,56,47,65,26,21,50.66666667,52,0,1,65,850000,74,4000
26,3,3,171.76,72,49,53,65,70,72,70,70,56,67,45,77,69,57,55,60,63,60,67,53,59.16666667,64.5,0,1,65,650000,67,3000
20,3,3,181.92,77,63,38,67,68,75,80,60,64,66,55,61,73,58,63,59,49,64,55,65,59.33333333,61,0,1,65,925000,76,6000
25,5,3,171.76,71,37,30,65,66,78,72,84,57,90,63,76,59,58,32,58,74,66,40,39,63.16666667,60.75,0,1,65,650000,67,1000
28,2,2,174,73,55,58,58,63,69,71,75,65,74,63,91,62,74,60,69,48,61,57,57,55.83333333,60.25,0,1,65,525000,65,2000
26,3,3,169.52,59,16,58,63,62,84,86,84,61,82,71,58,32,33,25,59,66,65,29,18,56.5,60.75,0,1,65,575000,65,3000
29,4,2,176.24,74,25,40,59,62,88,82,78,64,66,65,60,72,55,35,66,50,45,45,27,52.33333333,61,0,1,65,525000,65,2000
22,3,3,188.64,74,15,29,68,60,79,82,71,55,67,67,66,68,32,17,60,59,49,27,18,56.5,61,0,1,65,950000,77,9000
24,3,2,186.4,78,65,63,34,48,37,34,39,53,48,76,72,81,80,59,25,37,52,64,67,27.66666667,36,0,1,65,625000,70,2000
20,3,2,190.88,87,28,71,52,61,51,62,48,57,31,64,55,84,61,23,66,44,49,35,38,53.83333333,38.5,1,0,65,1100000,78,3000
31,3,1,186.4,83,12,10,10,17,31,40,33,53,40,34,30,52,24,11,11,17,51,20,15,11.5,18.5,0,1,65,325000,65,3000
27,2,2,171.76,72,61,62,56,60,66,67,64,65,80,74,67,69,68,66,54,44,61,67,63,54.66666667,56.5,0,1,65,500000,66,2000
31,4,3,176.24,76,47,65,61,63,70,61,68,63,74,88,88,72,65,51,65,54,59,32,54,57.33333333,61.5,1,0,65,475000,65,2000
21,3,3,162.8,63,27,41,72,69,83,82,84,51,91,83,57,52,32,29,52,57,48,28,31,60.66666667,55.25,1,0,65,850000,74,4000
23,2,3,171.76,64,50,45,67,66,86,82,71,56,82,75,66,62,57,47,53,63,64,43,52,53.16666667,60,0,1,65,750000,71,2000
26,3,3,171.76,69,36,43,64,61,84,86,87,52,74,70,85,62,47,41,61,56,61,49,42,61.33333333,59,0,1,65,575000,65,3000
28,3,2,174,73,14,64,56,66,76,77,69,65,69,60,73,62,59,18,67,69,64,22,20,52.83333333,54.25,0,1,65,550000,65,4000
32,3,2,176.24,82,54,55,59,63,57,53,68,69,71,66,59,72,73,66,43,40,64,58,56,45.33333333,65.25,1,0,65,300000,65,1000
25,2,2,165.04,73,64,55,61,60,83,78,76,55,77,88,76,71,59,56,53,44,55,60,63,45.83333333,57.75,0,1,65,550000,67,2000
24,3,2,184.16,82,20,60,60,65,69,69,69,64,66,75,74,73,35,17,65,51,60,41,18,56,56.75,0,1,65,750000,71,5000
35,3,1,184.16,86,15,20,14,20,53,48,48,60,56,66,24,71,35,18,15,14,60,13,14,14.66666667,25,0,1,65,130000,65,1000
19,3,2,174,72,68,57,64,60,75,72,54,60,69,59,53,50,56,60,66,49,54,64,66,35.33333333,50.25,1,0,65,1000000,79,5000
26,4,3,181.92,73,25,51,70,66,76,69,79,61,77,54,75,61,38,33,64,31,67,45,27,61.5,55,0,1,65,625000,66,2000
33,3,2,186.4,77,70,67,53,63,40,40,49,63,64,74,61,69,64,74,48,38,72,74,76,35.83333333,53.75,1,0,65,210000,65,4000
31,1,1,190.88,88,11,10,11,12,58,59,55,54,30,74,19,66,41,30,12,13,37,15,14,14.83333333,41,0,1,65,325000,65,6000
18,4,4,181.92,69,42,50,68,61,78,77,76,53,56,64,63,66,65,42,66,44,60,43,46,61.5,62.75,1,0,65,1100000,85,13000
30,3,2,188.64,78,17,71,54,63,57,54,55,57,49,70,61,67,38,15,67,74,45,20,25,55.83333333,48.25,0,1,65,525000,65,4000
36,2,2,186.4,83,57,68,44,60,37,34,65,56,61,64,80,81,82,55,41,28,51,62,64,48.33333333,51.5,0,1,65,70000,65,1000
35,1,3,169.52,69,35,37,65,63,83,83,80,59,75,63,64,69,40,47,67,50,61,34,39,52.5,60,1,0,65,240000,65,2000
29,4,1,184.16,76,13,10,10,29,29,26,31,59,49,68,30,61,42,20,13,22,36,12,14,12.16666667,35.25,0,1,65,425000,66,2000
26,3,3,167.28,60,21,56,68,65,93,90,82,60,78,72,52,32,49,18,57,53,58,22,19,53.5,57.25,0,1,65,575000,65,3000
26,4,2,181.92,71,61,57,62,62,76,78,75,64,73,64,72,65,66,65,52,41,54,62,64,53.16666667,57.25,0,1,65,525000,66,3000
26,3,3,169.52,63,45,44,67,66,72,64,72,60,81,56,60,52,42,33,65,48,61,35,44,55.5,61.25,0,1,65,575000,65,2000
27,3,2,184.16,83,64,65,53,53,44,50,57,63,49,71,59,75,66,63,44,36,59,65,65,37.5,52.75,1,0,65,500000,66,4000
25,3,2,186.4,84,62,62,23,49,54,42,43,58,44,71,66,78,69,63,26,37,49,63,66,25.66666667,49.5,0,1,65,600000,69,2000
22,2,2,186.4,78,64,63,36,47,44,47,37,63,40,61,57,81,65,59,31,41,48,66,67,30,36.75,0,1,65,600000,69,2000
25,3,3,171.76,68,55,70,64,65,65,67,66,60,77,66,76,56,62,55,60,65,59,55,57,60,63.5,0,1,65,650000,67,1000
29,3,1,176.24,78,15,21,14,25,30,39,31,58,58,61,33,28,21,23,17,18,38,13,18,14.33333333,19.5,0,1,65,425000,66,3000
25,3,2,190.88,83,28,67,60,61,62,66,51,61,38,58,69,84,54,27,62,67,62,36,30,54.66666667,51.25,0,1,65,725000,70,1000
21,3,2,181.92,73,61,53,59,60,82,80,79,60,69,62,73,71,61,61,59,33,60,63,63,39.16666667,56.25,1,0,65,750000,75,1000
19,3,2,171.76,68,36,63,62,63,72,73,74,61,74,58,65,69,57,31,65,55,64,31,38,56,60.75,0,1,65,775000,73,1000
37,2,2,171.76,78,63,63,51,57,35,34,43,54,69,74,52,71,69,63,37,47,64,65,62,47,57.5,0,1,65,70000,65,1000
24,3,3,176.24,73,51,35,65,61,80,75,67,61,70,60,64,56,56,57,60,60,62,50,55,62,61.75,1,0,65,700000,69,3000
21,3,2,174,69,59,62,58,56,70,71,74,66,72,66,69,58,67,65,52,49,57,64,63,52.66666667,63.25,0,1,65,0,74,0
34,2,1,184.16,74,19,18,19,19,49,45,35,58,46,51,36,57,23,23,20,25,37,29,16,18.5,22,0,1,65,220000,65,1000
20,4,2,174,63,54,47,67,60,81,80,79,62,74,57,83,53,66,47,59,49,57,62,58,56.33333333,58,0,1,65,975000,77,1000
29,3,2,169.52,76,64,61,56,63,70,69,80,66,74,63,66,58,56,60,46,45,77,63,66,52.83333333,58.75,1,0,65,400000,65,3000
27,4,3,174,77,62,55,68,66,75,66,70,68,66,70,70,64,67,66,60,52,63,66,68,62.33333333,55.75,0,1,65,450000,65,2000
26,4,3,186.4,83,25,61,65,64,74,78,72,58,44,71,82,80,46,25,57,56,59,37,33,57.33333333,57,0,1,65,625000,66,5000
33,3,2,174,82,63,73,21,60,43,46,42,64,59,41,56,75,78,51,48,60,66,68,72,36.83333333,57.5,0,1,65,220000,65,1000
31,3,2,184.16,73,64,67,27,47,44,48,64,59,54,80,64,77,69,61,25,28,58,63,65,22,43.5,0,1,65,375000,65,3000
20,3,3,162.8,63,36,53,69,67,69,66,71,57,84,45,34,34,39,29,61,68,58,58,35,60,61.5,1,0,65,1200000,81,2000
21,3,3,176.24,76,69,62,63,65,63,62,49,65,81,58,68,69,54,62,51,44,50,58,73,34,46.5,0,1,65,675000,73,2000
20,2,2,181.92,72,62,61,60,64,72,71,53,55,57,66,64,69,60,65,58,40,52,64,65,38.83333333,53.75,1,0,65,1100000,79,18000
27,4,2,176.24,79,25,51,58,63,87,84,80,68,82,68,69,71,56,40,70,58,66,32,31,54.33333333,49,0,1,65,575000,65,3000
26,3,3,167.28,59,14,59,71,71,79,79,89,53,89,55,68,33,29,18,55,58,53,36,23,50.33333333,60,0,1,65,0,66,0
22,4,2,176.24,69,62,55,53,59,79,79,79,63,75,82,74,44,59,62,31,46,54,59,63,44.5,50,0,1,65,650000,72,2000
26,3,2,171.76,71,65,60,60,64,73,75,61,61,74,60,72,65,60,59,51,41,54,64,66,46.16666667,56.25,0,1,65,525000,66,2000
26,3,2,186.4,84,26,67,58,61,63,67,55,64,52,60,63,85,71,23,62,55,58,28,20,55,47,0,1,65,650000,66,3000
32,2,2,186.4,82,63,65,40,57,60,55,61,58,56,67,69,83,68,60,44,34,69,61,63,39,55.5,0,1,65,300000,65,4000
34,2,1,186.4,88,10,11,14,22,44,46,50,56,32,67,41,64,37,19,12,21,50,14,19,14.83333333,24.5,0,1,65,220000,65,6000
28,2,2,176.24,73,64,48,34,56,55,62,47,56,61,77,63,70,73,62,26,39,58,69,66,26.16666667,46.5,1,0,65,500000,67,2000
22,3,2,186.4,83,60,66,43,56,66,73,56,57,57,77,66,80,66,62,33,39,53,62,62,41.83333333,47,0,1,65,650000,72,1000
30,3,2,181.92,77,67,66,44,46,68,66,74,58,60,72,63,71,60,65,29,37,47,66,65,27.5,36.75,0,1,65,400000,65,1000
23,3,3,174,63,53,43,67,65,54,62,62,63,74,43,37,32,38,61,60,43,58,35,65,50.66666667,61.5,1,0,65,775000,73,6000
21,3,2,171.76,64,58,63,59,64,65,60,63,62,75,70,61,61,59,65,55,48,58,63,62,50.66666667,59.75,0,1,65,700000,73,2000
31,4,2,176.24,76,19,64,59,62,73,79,82,66,78,81,78,74,82,29,62,61,57,22,17,55.16666667,44.25,0,1,65,475000,65,4000
22,4,3,181.92,74,61,40,66,63,81,82,78,58,71,66,65,60,53,63,62,38,54,54,63,44.16666667,60.25,0,1,65,750000,72,4000
24,3,1,181.92,82,19,21,17,18,46,48,45,53,56,62,33,70,24,20,14,25,23,17,17,18.66666667,18.5,0,1,65,550000,71,3000
21,3,2,186.4,68,66,66,56,58,73,67,64,60,56,76,73,74,60,64,51,36,54,64,65,30,53,0,1,65,650000,72,7000
23,4,3,167.28,72,26,33,68,66,76,67,92,58,90,81,65,42,41,25,63,57,59,50,20,51,58.25,0,1,65,750000,72,5000
22,3,3,176.24,68,63,61,65,68,61,61,61,59,70,82,70,61,55,68,68,42,66,64,65,42,61.75,0,1,65,825000,74,2000
23,3,2,181.92,74,16,58,66,62,86,86,75,54,73,74,78,77,69,15,63,60,63,22,24,57.66666667,47,0,1,65,725000,70,2000
28,3,2,167.28,73,52,47,59,67,81,83,82,54,75,62,76,65,64,60,51,59,48,55,61,63.83333333,63,1,0,65,550000,65,1000
32,3,2,171.76,73,64,42,44,67,58,51,77,58,70,59,63,69,73,68,53,39,72,60,62,44.33333333,56.5,0,1,65,300000,65,2000
18,3,3,181.92,74,55,58,64,68,65,65,68,70,64,62,61,59,45,57,68,55,58,54,62,56,60.5,0,1,65,950000,78,2000
20,3,2,176.24,76,69,70,26,30,57,59,42,71,64,73,83,57,71,63,18,42,42,67,69,27.16666667,38.75,0,1,65,0,72,0
33,3,2,190.88,79,64,60,31,43,53,40,40,59,67,88,68,89,78,55,36,27,60,70,59,24.83333333,41,0,1,65,220000,65,4000
25,3,3,171.76,68,28,29,71,68,86,78,86,56,87,75,67,58,33,29,55,40,49,25,26,38.83333333,56,0,1,65,675000,68,11000
28,3,1,181.92,83,14,15,19,25,43,47,34,58,44,50,33,50,20,18,12,20,36,17,19,16.16666667,19,0,1,65,450000,67,1000
24,3,3,174,69,60,60,70,68,73,83,79,67,78,62,67,63,57,63,51,39,56,64,57,36,65,0,1,65,725000,71,1000
30,2,2,181.92,83,66,62,34,42,72,75,54,58,65,74,74,80,76,60,18,28,52,64,64,30.5,44.5,0,1,65,400000,65,2000
23,3,3,181.92,81,19,57,64,65,68,72,72,62,68,58,50,69,48,15,61,60,56,28,14,58.83333333,49.5,0,1,65,775000,72,6000
22,2,2,167.28,73,63,56,56,65,65,63,65,61,67,61,69,66,67,62,52,48,60,61,65,40.33333333,59.25,0,1,65,750000,75,4000
22,4,3,171.76,68,32,44,65,66,71,75,75,63,82,57,69,51,58,39,64,60,65,58,39,54.5,60.5,0,1,65,750000,72,2000
29,2,1,190.88,79,11,14,13,35,44,48,59,58,36,65,41,64,29,12,14,26,53,30,11,18.5,37,0,1,65,375000,65,8000
27,3,2,167.28,73,65,34,58,59,90,86,81,71,82,59,64,51,60,71,67,44,47,57,59,54.33333333,59.5,1,0,65,575000,65,3000
20,3,2,181.92,76,23,64,59,64,66,59,66,57,64,72,53,77,65,20,56,61,60,50,28,56.83333333,37.75,0,1,65,1200000,79,5000
23,3,3,181.92,79,65,42,67,65,72,69,62,61,60,65,70,67,56,62,56,30,60,65,68,28.66666667,48.75,0,1,65,650000,72,3000
27,3,2,169.52,63,53,49,61,67,63,58,74,60,77,53,74,65,70,65,57,41,57,60,65,53.66666667,60.5,0,1,65,550000,65,11000
25,3,2,181.92,74,64,67,57,59,63,63,57,65,61,75,77,75,70,71,43,32,59,47,65,43.66666667,55.25,0,1,65,550000,68,2000
23,3,3,176.24,74,51,43,70,63,60,65,51,63,64,50,47,54,46,24,61,41,50,36,48,47.33333333,62.5,1,0,65,750000,72,1000
29,3,2,176.24,73,61,52,62,61,69,72,71,62,66,63,74,67,73,62,53,45,57,59,65,54.16666667,58,1,0,65,400000,65,4000
19,3,2,181.92,73,55,66,65,67,66,67,59,63,69,68,75,71,65,56,63,45,47,61,60,45.5,59,0,1,65,1000000,78,1000
22,3,2,171.76,74,19,51,66,67,75,76,73,65,73,50,63,47,34,20,68,50,46,22,22,55.83333333,57,0,1,65,800000,73,1000
30,3,1,193.12,89,11,14,11,25,61,52,45,54,52,73,37,57,32,24,14,41,44,29,12,16.33333333,29.5,0,1,65,350000,65,8000
26,2,2,181.92,78,62,55,58,65,84,84,70,51,65,37,79,60,56,51,57,34,56,58,64,34.33333333,55,0,1,65,550000,68,3000
22,3,3,171.76,69,60,50,67,67,73,67,71,66,78,55,75,54,76,51,56,58,66,55,59,51.16666667,62.25,0,1,65,850000,75,14000
22,3,3,171.76,73,65,54,66,66,73,74,73,55,76,90,65,59,60,66,48,34,55,61,64,41.33333333,59.5,1,0,65,675000,73,2000
20,3,2,186.4,78,60,63,59,54,52,63,57,54,51,68,34,75,63,66,31,51,56,62,65,40.16666667,59.25,0,1,65,825000,76,4000
23,4,2,186.4,78,61,63,31,44,65,68,59,59,53,72,64,75,66,64,22,30,63,63,64,25.83333333,43,0,1,65,600000,69,3000
29,3,2,181.92,77,70,45,44,54,56,58,59,69,60,61,63,68,56,67,32,38,62,69,69,42.66666667,54.5,0,1,65,425000,65,1000
33,2,3,171.76,77,51,49,69,66,68,72,72,65,72,51,42,59,61,37,62,63,62,46,45,64.83333333,60.75,1,0,65,325000,65,2000
26,3,2,186.4,73,63,49,49,70,33,34,68,63,41,72,30,82,61,64,49,48,55,60,67,42.5,63,0,1,65,575000,69,2000
22,4,3,174,77,58,48,70,67,68,68,80,61,77,74,68,64,54,60,59,48,62,60,62,55.33333333,63.25,1,0,65,750000,72,1000
21,3,2,186.4,79,68,60,69,67,63,70,61,59,55,72,70,74,64,60,42,56,49,57,69,58.33333333,59.25,1,0,65,825000,76,2000
32,2,2,186.4,76,68,66,26,49,62,63,50,61,52,66,52,76,62,63,23,33,57,62,64,24.16666667,39.5,0,1,65,300000,65,1000
